filename,width,height,class,xmin,ymin,xmax,ymax
apollo11_A_309.JPG,512,512,melt,455.0,450.0,495.0,507.0
apollo11_A_31.JPG,512,512,glass,186.0,80.0,208.0,101.0
apollo11_A_310.JPG,512,512,melt,96.0,209.0,158.0,270.0
apollo11_A_310.JPG,512,512,melt,321.0,154.0,371.0,198.0
apollo11_A_310.JPG,512,512,melt,78.0,453.0,124.0,507.0
apollo11_A_311.JPG,512,512,melt,312.0,422.0,364.0,468.0
apollo11_A_311.JPG,512,512,melt,84.0,68.0,114.0,102.0
apollo11_A_311.JPG,512,512,melt,322.0,340.0,365.0,390.0
apollo11_A_311.JPG,512,512,breccia,358.0,390.0,400.0,430.0
apollo11_A_311.JPG,512,512,breccia,381.0,200.0,434.0,261.0
apollo11_A_311.JPG,512,512,breccia,56.0,195.0,152.0,246.0
apollo11_A_311.JPG,512,512,glass,50.0,222.0,71.0,244.0
apollo11_A_311.JPG,512,512,breccia,355.0,474.0,378.0,512.0
apollo11_A_312.JPG,512,512,breccia,245.0,11.0,304.0,79.0
apollo11_A_312.JPG,512,512,breccia,5.0,78.0,73.0,130.0
apollo11_A_312.JPG,512,512,breccia,9.0,136.0,52.0,168.0
apollo11_A_313.JPG,0,0,melt,351.0,4.0,393.0,40.0
apollo11_A_313.JPG,0,0,glass,300.0,474.0,319.0,491.0
apollo11_A_314.JPG,512,512,melt,404.0,480.0,467.0,512.0
apollo11_A_314.JPG,512,512,melt,98.0,245.0,156.0,295.0
apollo11_A_314.JPG,512,512,melt,206.0,146.0,257.0,203.0
apollo11_A_314.JPG,512,512,breccia,369.0,327.0,447.0,399.0
apollo11_A_314.JPG,512,512,breccia,20.0,320.0,108.0,407.0
apollo11_A_314.JPG,512,512,breccia,2.0,147.0,73.0,205.0
apollo11_A_315.JPG,512,512,melt,300.0,78.0,376.0,143.0
apollo11_A_315.JPG,512,512,breccia,138.0,241.0,258.0,328.0
apollo11_A_315.JPG,512,512,glass,139.0,320.0,167.0,345.0
apollo11_A_315.JPG,512,512,breccia,1.0,321.0,75.0,402.0
apollo11_A_315.JPG,512,512,glass,85.0,470.0,105.0,489.0
apollo11_A_315.JPG,512,512,melt,365.0,349.0,480.0,446.0
apollo11_A_315.JPG,512,512,breccia,371.0,68.0,441.0,154.0
apollo11_A_316.JPG,512,512,melt,21.0,170.0,68.0,214.0
apollo11_A_316.JPG,512,512,melt,472.0,344.0,512.0,398.0
apollo11_A_316.JPG,512,512,breccia,1.0,289.0,62.0,341.0
apollo11_A_316.JPG,512,512,breccia,117.0,420.0,150.0,458.0
apollo11_A_316.JPG,512,512,melt,292.0,142.0,326.0,178.0
apollo11_A_316.JPG,512,512,melt,442.0,190.0,468.0,216.0
apollo11_A_316.JPG,512,512,melt,155.0,106.0,189.0,135.0
apollo11_A_316.JPG,512,512,melt,177.0,273.0,206.0,305.0
apollo11_A_316.JPG,512,512,glass,117.0,237.0,137.0,253.0
apollo11_A_316.JPG,512,512,glass,382.0,208.0,399.0,227.0
apollo11_A_316.JPG,512,512,glass,423.0,381.0,441.0,398.0
apollo11_A_317.JPG,512,512,melt,1.0,104.0,57.0,184.0
apollo11_A_317.JPG,512,512,melt,444.0,80.0,474.0,106.0
apollo11_A_317.JPG,512,512,melt,369.0,166.0,396.0,195.0
apollo11_A_317.JPG,512,512,melt,229.0,24.0,256.0,57.0
apollo11_A_317.JPG,512,512,melt,491.0,330.0,512.0,353.0
apollo11_A_317.JPG,512,512,melt,107.0,305.0,131.0,335.0
apollo11_A_317.JPG,512,512,melt,1.0,370.0,65.0,497.0
apollo11_A_317.JPG,512,512,breccia,457.0,21.0,512.0,101.0
apollo11_A_317.JPG,512,512,breccia,476.0,171.0,512.0,214.0
apollo11_A_318.JPG,512,512,breccia,264.0,332.0,340.0,433.0
apollo11_A_318.JPG,512,512,breccia,35.0,309.0,74.0,343.0
apollo11_A_318.JPG,512,512,melt,242.0,443.0,280.0,480.0
apollo11_A_318.JPG,512,512,melt,364.0,264.0,393.0,286.0
apollo11_A_318.JPG,512,512,melt,453.0,309.0,512.0,386.0
apollo11_A_319.JPG,512,512,melt,258.0,201.0,317.0,253.0
apollo11_A_319.JPG,512,512,melt,98.0,64.0,182.0,162.0
apollo11_A_319.JPG,512,512,melt,380.0,342.0,421.0,379.0
apollo11_A_319.JPG,512,512,breccia,386.0,155.0,469.0,220.0
apollo11_A_319.JPG,512,512,breccia,469.0,172.0,512.0,228.0
apollo11_A_319.JPG,512,512,melt,1.0,253.0,65.0,393.0
apollo11_A_32.JPG,512,512,glass,409.0,76.0,463.0,127.0
apollo11_A_32.JPG,512,512,glass,57.0,340.0,82.0,361.0
apollo11_A_320.JPG,512,512,breccia,338.0,105.0,440.0,207.0
apollo11_A_320.JPG,512,512,breccia,42.0,324.0,92.0,371.0
apollo11_A_320.JPG,512,512,melt,2.0,339.0,47.0,384.0
apollo11_A_320.JPG,512,512,glass,33.0,290.0,52.0,306.0
apollo11_A_320.JPG,512,512,melt,222.0,19.0,257.0,61.0
apollo11_A_320.JPG,512,512,melt,145.0,68.0,179.0,104.0
apollo11_A_324.JPG,512,512,glass,245.0,149.0,271.0,175.0
apollo11_A_324.JPG,512,512,glass,292.0,38.0,306.0,55.0
apollo11_A_324.JPG,512,512,glass,202.0,224.0,215.0,238.0
apollo11_A_326.JPG,512,512,breccia,5.0,83.0,512.0,508.0
apollo11_A_327.JPG,512,512,breccia,1.0,115.0,91.0,485.0
apollo11_A_327.JPG,512,512,breccia,244.0,300.0,299.0,376.0
apollo11_A_329.JPG,512,512,melt,21.0,463.0,81.0,499.0
apollo11_A_329.JPG,512,512,melt,215.0,366.0,258.0,413.0
apollo11_A_33.JPG,512,512,breccia,138.0,1.0,210.0,53.0
apollo11_A_33.JPG,512,512,glass,87.0,485.0,101.0,500.0
apollo11_A_33.JPG,512,512,glass,446.0,7.0,463.0,26.0
apollo11_A_33.JPG,512,512,glass,383.0,43.0,397.0,60.0
apollo11_A_331.JPG,512,512,glass,217.0,385.0,234.0,404.0
apollo11_A_338.JPG,512,512,glass,381.0,160.0,399.0,178.0
apollo11_A_339.JPG,512,512,glass,144.0,100.0,155.0,112.0
apollo11_A_34.JPG,512,512,glass,300.0,6.0,315.0,19.0
apollo11_A_34.JPG,512,512,glass,396.0,335.0,414.0,352.0
apollo11_A_340.JPG,512,512,glass,305.0,285.0,316.0,296.0
apollo11_A_342.JPG,512,512,glass,343.0,71.0,356.0,84.0
apollo11_A_342.JPG,512,512,glass,383.0,476.0,399.0,492.0
apollo11_A_343.JPG,512,512,glass,443.0,200.0,454.0,213.0
apollo11_A_344.JPG,512,512,glass,238.0,164.0,249.0,176.0
apollo11_A_344.JPG,512,512,glass,396.0,327.0,410.0,341.0
apollo11_A_344.JPG,512,512,glass,350.0,471.0,363.0,484.0
apollo11_A_344.JPG,512,512,glass,82.0,82.0,97.0,96.0
apollo11_A_344.JPG,512,512,glass,386.0,23.0,398.0,34.0
apollo11_A_345.JPG,512,512,glass,22.0,325.0,38.0,340.0
apollo11_A_346.JPG,512,512,glass,419.0,454.0,432.0,466.0
apollo11_A_346.JPG,512,512,glass,99.0,360.0,108.0,368.0
apollo11_A_347.JPG,512,512,glass,392.0,65.0,406.0,78.0
apollo11_A_347.JPG,512,512,glass,235.0,403.0,248.0,418.0
apollo11_A_347.JPG,512,512,glass,105.0,145.0,117.0,155.0
apollo11_A_348.JPG,512,512,glass,383.0,45.0,394.0,55.0
apollo11_A_348.JPG,512,512,glass,244.0,314.0,257.0,329.0
apollo11_A_349.JPG,512,512,glass,45.0,125.0,57.0,138.0
apollo11_A_349.JPG,512,512,glass,208.0,369.0,221.0,379.0
apollo11_A_35.JPG,512,512,glass,493.0,478.0,505.0,491.0
apollo11_A_350.JPG,512,512,glass,217.0,503.0,230.0,512.0
apollo11_A_350.JPG,512,512,glass,244.0,5.0,256.0,19.0
apollo11_A_350.JPG,512,512,glass,394.0,63.0,404.0,74.0
apollo11_A_351.JPG,512,512,glass,379.0,454.0,392.0,466.0
apollo11_A_351.JPG,512,512,glass,234.0,76.0,242.0,87.0
apollo11_A_352.JPG,512,512,glass,261.0,489.0,273.0,500.0
apollo11_A_353.JPG,512,512,glass,380.0,220.0,391.0,230.0
apollo11_A_353.JPG,512,512,glass,106.0,295.0,118.0,306.0
apollo11_A_353.JPG,512,512,glass,128.0,45.0,139.0,56.0
apollo11_A_354.JPG,512,512,glass,371.0,302.0,383.0,315.0
apollo11_A_354.JPG,512,512,glass,492.0,317.0,503.0,327.0
apollo11_A_354.JPG,512,512,glass,10.0,376.0,22.0,386.0
apollo11_A_354.JPG,512,512,glass,153.0,210.0,166.0,223.0
apollo11_A_355.JPG,512,512,glass,118.0,315.0,131.0,330.0
apollo11_A_355.JPG,512,512,glass,1.0,302.0,11.0,315.0
apollo11_A_355.JPG,512,512,glass,456.0,329.0,475.0,344.0
apollo11_A_357.JPG,512,512,glass,201.0,287.0,214.0,305.0
apollo11_A_357.JPG,512,512,glass,325.0,399.0,335.0,409.0
apollo11_A_358.JPG,512,512,glass,345.0,171.0,360.0,186.0
apollo11_A_359.JPG,512,512,glass,428.0,425.0,450.0,445.0
apollo11_A_359.JPG,512,512,glass,242.0,427.0,256.0,440.0
apollo11_A_360.JPG,512,512,glass,61.0,428.0,74.0,439.0
apollo11_A_360.JPG,512,512,glass,141.0,248.0,155.0,265.0
apollo11_A_37.JPG,512,512,glass,99.0,37.0,112.0,49.0
apollo11_A_37.JPG,512,512,glass,424.0,248.0,440.0,263.0
apollo11_A_39.JPG,512,512,glass,379.0,345.0,393.0,359.0
apollo11_A_39.JPG,512,512,glass,69.0,266.0,83.0,279.0
apollo11_A_39.JPG,512,512,glass,255.0,60.0,270.0,76.0
apollo11_A_39.JPG,512,512,glass,98.0,54.0,112.0,68.0
apollo11_A_40.JPG,512,512,glass,374.0,336.0,398.0,357.0
apollo11_A_40.JPG,512,512,glass,4.0,118.0,15.0,129.0
apollo11_A_41.JPG,512,512,breccia,255.0,385.0,288.0,416.0
apollo11_A_41.JPG,512,512,breccia,265.0,249.0,366.0,315.0
apollo11_A_41.JPG,512,512,breccia,297.0,212.0,320.0,234.0
apollo11_A_41.JPG,512,512,breccia,156.0,439.0,179.0,464.0
apollo11_A_41.JPG,512,512,breccia,346.0,409.0,384.0,442.0
apollo11_A_42.JPG,512,512,melt,408.0,26.0,445.0,63.0
apollo11_A_42.JPG,512,512,glass,400.0,303.0,419.0,322.0
apollo11_A_42.JPG,512,512,glass,241.0,217.0,265.0,245.0
apollo11_A_42.JPG,512,512,melt,136.0,1.0,191.0,66.0
apollo11_A_42.JPG,512,512,melt,180.0,318.0,200.0,339.0
apollo11_A_42.JPG,512,512,melt,201.0,329.0,223.0,348.0
apollo11_A_42.JPG,512,512,melt,39.0,304.0,97.0,370.0
apollo11_A_42.JPG,512,512,melt,55.0,367.0,88.0,393.0
apollo11_A_42.JPG,512,512,melt,336.0,41.0,369.0,69.0
apollo11_A_43.JPG,512,512,breccia,411.0,81.0,476.0,177.0
apollo11_A_43.JPG,512,512,melt,330.0,272.0,426.0,360.0
apollo11_A_43.JPG,512,512,glass,328.0,104.0,342.0,117.0
apollo11_A_45.JPG,512,512,breccia,246.0,341.0,498.0,512.0
apollo11_A_45.JPG,512,512,melt,459.0,1.0,512.0,69.0
apollo11_A_45.JPG,512,512,breccia,298.0,352.0,322.0,375.0
apollo11_A_46.JPG,512,512,breccia,205.0,124.0,276.0,207.0
apollo11_A_46.JPG,512,512,glass,366.0,60.0,388.0,79.0
apollo11_A_46.JPG,512,512,breccia,376.0,414.0,452.0,481.0
apollo11_A_47.JPG,512,512,breccia,80.0,305.0,179.0,404.0
apollo11_A_47.JPG,512,512,glass,491.0,442.0,509.0,462.0
apollo11_A_47.JPG,512,512,melt,267.0,448.0,512.0,512.0
apollo11_A_47.JPG,512,512,breccia,5.0,254.0,86.0,351.0
apollo11_A_47.JPG,512,512,breccia,75.0,182.0,147.0,246.0
apollo11_A_48.JPG,512,512,glass,422.0,84.0,454.0,117.0
apollo11_A_48.JPG,512,512,glass,464.0,76.0,492.0,102.0
apollo11_A_5.JPG,512,512,glass,473.0,460.0,507.0,497.0
apollo11_A_50.JPG,512,512,breccia,237.0,1.0,462.0,214.0
apollo11_A_51.JPG,512,512,glass,422.0,245.0,444.0,268.0
apollo11_A_51.JPG,512,512,breccia,212.0,228.0,328.0,336.0
apollo11_A_51.JPG,512,512,breccia,188.0,66.0,288.0,146.0
apollo11_A_51.JPG,512,512,breccia,418.0,144.0,498.0,216.0
apollo11_A_51.JPG,512,512,glass,78.0,279.0,90.0,289.0
apollo11_A_51.JPG,512,512,glass,373.0,275.0,387.0,288.0
apollo11_A_52.JPG,512,512,melt,59.0,350.0,132.0,418.0
apollo11_A_52.JPG,512,512,melt,276.0,1.0,463.0,114.0
apollo11_A_53.JPG,512,512,melt,1.0,166.0,48.0,215.0
apollo11_A_53.JPG,512,512,melt,158.0,79.0,253.0,163.0
apollo11_A_53.JPG,512,512,melt,336.0,45.0,399.0,99.0
apollo11_A_54.JPG,512,512,glass,361.0,209.0,381.0,229.0
apollo11_A_54.JPG,512,512,glass,500.0,437.0,512.0,453.0
apollo11_A_55.JPG,512,512,breccia,318.0,261.0,405.0,351.0
apollo11_A_55.JPG,512,512,melt,269.0,173.0,307.0,209.0
apollo11_A_55.JPG,512,512,glass,128.0,436.0,147.0,451.0
apollo11_A_55.JPG,512,512,glass,108.0,186.0,127.0,205.0
apollo11_A_56.JPG,512,512,breccia,348.0,78.0,380.0,123.0
apollo11_A_58.JPG,512,512,breccia,223.0,119.0,271.0,185.0
apollo11_A_58.JPG,512,512,breccia,412.0,170.0,449.0,214.0
apollo11_A_59.JPG,512,512,breccia,231.0,368.0,464.0,512.0
apollo11_A_59.JPG,512,512,glass,483.0,257.0,501.0,275.0
apollo11_A_59.JPG,512,512,glass,35.0,88.0,49.0,101.0
apollo11_A_6.JPG,512,512,breccia,302.0,78.0,512.0,291.0
apollo11_A_60.JPG,512,512,breccia,379.0,91.0,436.0,154.0
apollo11_A_60.JPG,512,512,glass,182.0,391.0,195.0,406.0
apollo11_A_61.JPG,512,512,melt,379.0,317.0,456.0,386.0
apollo11_A_62.JPG,512,512,breccia,414.0,197.0,472.0,265.0
apollo11_A_63.JPG,512,512,glass,317.0,358.0,339.0,379.0
apollo11_A_63.JPG,512,512,glass,150.0,268.0,164.0,282.0
apollo11_A_67.JPG,512,512,melt,445.0,307.0,481.0,332.0
apollo11_A_67.JPG,512,512,glass,153.0,391.0,167.0,407.0
apollo11_A_67.JPG,512,512,glass,396.0,117.0,410.0,131.0
apollo11_A_68.JPG,512,512,glass,284.0,230.0,300.0,249.0
apollo11_A_68.JPG,512,512,glass,447.0,329.0,470.0,349.0
apollo11_A_69.JPG,512,512,glass,369.0,289.0,386.0,305.0
apollo11_A_69.JPG,512,512,glass,100.0,60.0,120.0,78.0
apollo11_A_69.JPG,512,512,glass,100.0,404.0,112.0,415.0
apollo11_A_69.JPG,512,512,glass,169.0,299.0,182.0,312.0
apollo11_A_7.JPG,512,512,breccia,329.0,147.0,395.0,217.0
apollo11_A_7.JPG,512,512,breccia,115.0,139.0,512.0,508.0
apollo11_A_70.JPG,512,512,glass,186.0,386.0,205.0,404.0
apollo11_A_70.JPG,512,512,glass,29.0,335.0,46.0,350.0
apollo11_A_70.JPG,512,512,glass,1.0,291.0,15.0,305.0
apollo11_A_70.JPG,512,512,glass,379.0,104.0,399.0,124.0
apollo11_A_70.JPG,512,512,glass,248.0,356.0,269.0,375.0
apollo11_A_71.JPG,512,512,glass,251.0,476.0,262.0,488.0
apollo11_A_72.JPG,512,512,glass,265.0,254.0,283.0,271.0
apollo11_A_72.JPG,512,512,glass,112.0,184.0,129.0,203.0
apollo11_A_74.JPG,512,512,glass,23.0,359.0,34.0,370.0
apollo11_A_75.JPG,512,512,glass,368.0,95.0,383.0,111.0
apollo11_A_77.JPG,512,512,glass,200.0,77.0,216.0,90.0
apollo11_A_77.JPG,512,512,glass,403.0,1.0,419.0,11.0
apollo11_A_77.JPG,512,512,glass,431.0,29.0,444.0,42.0
apollo11_A_78.JPG,512,512,glass,357.0,387.0,373.0,403.0
apollo11_A_78.JPG,512,512,glass,394.0,480.0,413.0,496.0
apollo11_A_78.JPG,512,512,glass,306.0,4.0,321.0,19.0
apollo11_A_79.JPG,512,512,glass,419.0,22.0,438.0,40.0
apollo11_A_8.JPG,512,512,glass,409.0,38.0,428.0,61.0
apollo11_A_8.JPG,512,512,breccia,3.0,7.0,512.0,512.0
apollo11_A_80.JPG,512,512,glass,47.0,22.0,66.0,38.0
apollo11_A_80.JPG,512,512,melt,207.0,37.0,307.0,130.0
apollo11_A_81.JPG,512,512,glass,82.0,15.0,98.0,31.0
apollo11_A_81.JPG,512,512,glass,121.0,7.0,139.0,25.0
apollo11_A_82.JPG,512,512,melt,417.0,61.0,449.0,89.0
apollo11_A_82.JPG,512,512,melt,407.0,458.0,427.0,476.0
apollo11_A_84.JPG,512,512,breccia,436.0,6.0,512.0,113.0
apollo11_A_84.JPG,512,512,glass,215.0,434.0,230.0,448.0
apollo11_A_84.JPG,512,512,glass,421.0,88.0,438.0,105.0
apollo11_A_85.JPG,512,512,breccia,62.0,2.0,172.0,105.0
apollo11_A_85.JPG,512,512,glass,49.0,91.0,61.0,104.0
apollo11_A_85.JPG,512,512,breccia,425.0,464.0,512.0,510.0
apollo11_A_87.JPG,512,512,breccia,319.0,365.0,449.0,512.0
apollo11_A_87.JPG,512,512,melt,106.0,389.0,131.0,414.0
apollo11_A_87.JPG,512,512,glass,14.0,358.0,34.0,377.0
apollo11_A_87.JPG,512,512,melt,17.0,199.0,67.0,265.0
apollo11_A_87.JPG,512,512,breccia,319.0,166.0,357.0,191.0
apollo11_A_87.JPG,512,512,breccia,176.0,295.0,206.0,321.0
apollo11_A_88.JPG,512,512,melt,1.0,307.0,45.0,342.0
apollo11_A_88.JPG,512,512,breccia,145.0,346.0,229.0,465.0
apollo11_A_88.JPG,512,512,glass,33.0,53.0,49.0,69.0
apollo11_A_89.JPG,512,512,melt,128.0,76.0,355.0,176.0
apollo11_A_9.JPG,512,512,breccia,4.0,57.0,471.0,512.0
apollo11_A_90.JPG,512,512,breccia,358.0,1.0,512.0,61.0
apollo11_A_92.JPG,512,512,breccia,211.0,62.0,324.0,146.0
apollo11_A_93.JPG,512,512,glass,364.0,452.0,394.0,482.0
apollo11_A_93.JPG,512,512,glass,452.0,462.0,467.0,476.0
apollo11_B_1.JPG,512,512,breccia,239.0,235.0,347.0,315.0
apollo11_B_1.JPG,512,512,breccia,238.0,382.0,272.0,418.0
apollo11_B_10.JPG,512,512,melt,228.0,1.0,446.0,215.0
apollo11_B_100.JPG,512,512,melt,366.0,486.0,393.0,512.0
apollo11_B_100.JPG,512,512,melt,184.0,149.0,207.0,169.0
apollo11_B_100.JPG,512,512,glass,81.0,110.0,97.0,123.0
apollo11_B_100.JPG,512,512,glass,3.0,150.0,20.0,165.0
apollo11_B_102.JPG,512,512,breccia,432.0,456.0,512.0,512.0
apollo11_B_103.JPG,512,512,melt,87.0,404.0,151.0,487.0
apollo11_B_103.JPG,512,512,breccia,382.0,59.0,419.0,92.0
apollo11_B_104.JPG,512,512,melt,288.0,204.0,371.0,287.0
apollo11_B_104.JPG,512,512,melt,36.0,230.0,109.0,296.0
apollo11_B_104.JPG,512,512,glass,495.0,334.0,512.0,355.0
apollo11_B_104.JPG,512,512,breccia,32.0,452.0,146.0,512.0
apollo11_B_105.JPG,512,512,melt,313.0,261.0,389.0,343.0
apollo11_B_105.JPG,512,512,breccia,451.0,381.0,500.0,433.0
apollo11_B_105.JPG,512,512,glass,123.0,335.0,144.0,356.0
apollo11_B_107.JPG,512,512,breccia,405.0,1.0,512.0,103.0
apollo11_B_107.JPG,512,512,melt,397.0,124.0,457.0,182.0
apollo11_B_11.JPG,512,512,breccia,216.0,232.0,303.0,336.0
apollo11_B_11.JPG,512,512,breccia,200.0,68.0,263.0,141.0
apollo11_B_11.JPG,512,512,breccia,396.0,140.0,467.0,214.0
apollo11_B_11.JPG,512,512,glass,404.0,254.0,422.0,273.0
apollo11_B_110.JPG,512,512,melt,395.0,162.0,434.0,226.0
apollo11_B_111.JPG,512,512,breccia,219.0,250.0,283.0,348.0
apollo11_B_114.JPG,512,512,melt,268.0,276.0,319.0,326.0
apollo11_B_114.JPG,512,512,melt,228.0,179.0,289.0,226.0
apollo11_B_114.JPG,512,512,melt,397.0,177.0,454.0,214.0
apollo11_B_114.JPG,512,512,breccia,284.0,474.0,342.0,512.0
apollo11_B_115.JPG,512,512,glass,234.0,338.0,251.0,355.0
apollo11_B_116.JPG,512,512,breccia,230.0,215.0,327.0,285.0
apollo11_B_116.JPG,512,512,melt,295.0,112.0,363.0,180.0
apollo11_B_117.JPG,512,512,breccia,266.0,1.0,365.0,70.0
apollo11_B_119.JPG,512,512,melt,27.0,276.0,155.0,441.0
apollo11_B_119.JPG,512,512,breccia,29.0,184.0,94.0,253.0
apollo11_B_119.JPG,512,512,breccia,307.0,393.0,371.0,455.0
apollo11_B_12.JPG,512,512,melt,35.0,353.0,106.0,426.0
apollo11_B_12.JPG,512,512,melt,254.0,1.0,456.0,98.0
apollo11_B_12.JPG,512,512,melt,491.0,187.0,512.0,218.0
apollo11_B_122.JPG,512,512,melt,402.0,54.0,425.0,81.0
apollo11_B_122.JPG,512,512,glass,389.0,456.0,404.0,472.0
apollo11_B_124.JPG,512,512,breccia,433.0,1.0,512.0,108.0
apollo11_B_125.JPG,512,512,breccia,62.0,1.0,145.0,109.0
apollo11_B_126.JPG,512,512,glass,299.0,120.0,317.0,137.0
apollo11_B_127.JPG,512,512,melt,81.0,387.0,113.0,419.0
apollo11_B_127.JPG,512,512,melt,9.0,193.0,50.0,258.0
apollo11_B_127.JPG,512,512,breccia,307.0,371.0,428.0,504.0
apollo11_B_127.JPG,512,512,breccia,296.0,158.0,333.0,186.0
apollo11_B_127.JPG,512,512,melt,496.0,307.0,512.0,336.0
apollo11_B_128.JPG,512,512,breccia,115.0,347.0,205.0,459.0
apollo11_B_128.JPG,512,512,melt,1.0,310.0,27.0,346.0
apollo11_B_129.JPG,512,512,melt,151.0,53.0,328.0,154.0
apollo11_B_13.JPG,512,512,melt,141.0,77.0,236.0,169.0
apollo11_B_13.JPG,512,512,melt,1.0,184.0,26.0,229.0
apollo11_B_130.JPG,512,512,breccia,374.0,1.0,511.0,65.0
apollo11_B_133.JPG,512,512,glass,426.0,101.0,451.0,120.0
apollo11_B_133.JPG,512,512,glass,405.0,141.0,421.0,155.0
apollo11_B_133.JPG,512,512,glass,440.0,463.0,458.0,478.0
apollo11_B_133.JPG,512,512,glass,146.0,88.0,159.0,99.0
apollo11_B_137.JPG,512,512,glass,67.0,451.0,80.0,466.0
apollo11_B_140.JPG,512,512,breccia,426.0,128.0,466.0,164.0
apollo11_B_142.JPG,512,512,glass,389.0,132.0,432.0,176.0
apollo11_B_144.JPG,512,512,glass,354.0,485.0,377.0,508.0
apollo11_B_146.JPG,512,512,melt,2.0,352.0,253.0,510.0
apollo11_B_146.JPG,512,512,glass,287.0,471.0,327.0,512.0
apollo11_B_15.JPG,512,512,breccia,298.0,273.0,386.0,352.0
apollo11_B_15.JPG,512,512,melt,252.0,177.0,283.0,213.0
apollo11_B_15.JPG,512,512,glass,105.0,439.0,121.0,456.0
apollo11_B_151.JPG,512,512,melt,242.0,94.0,354.0,284.0
apollo11_B_151.JPG,512,512,melt,356.0,334.0,512.0,512.0
apollo11_B_151.JPG,512,512,melt,1.0,1.0,331.0,510.0
apollo11_B_152.JPG,512,512,melt,1.0,405.0,57.0,510.0
apollo11_B_152.JPG,512,512,melt,457.0,1.0,512.0,45.0
apollo11_B_152.JPG,512,512,breccia,448.0,172.0,512.0,296.0
apollo11_B_153.JPG,512,512,melt,1.0,1.0,57.0,95.0
apollo11_B_153.JPG,512,512,breccia,1.0,1.0,218.0,290.0
apollo11_B_154.JPG,512,512,melt,419.0,236.0,512.0,291.0
apollo11_B_155.JPG,512,512,melt,57.0,233.0,221.0,353.0
apollo11_B_155.JPG,512,512,melt,373.0,349.0,512.0,512.0
apollo11_B_155.JPG,512,512,melt,273.0,137.0,512.0,365.0
apollo11_B_156.JPG,512,512,melt,1.0,1.0,511.0,511.0
apollo11_B_157.JPG,512,512,melt,1.0,1.0,138.0,140.0
apollo11_B_157.JPG,512,512,melt,1.0,188.0,77.0,424.0
apollo11_B_158.JPG,512,512,melt,369.0,112.0,436.0,203.0
apollo11_B_158.JPG,512,512,melt,362.0,251.0,403.0,307.0
apollo11_B_159.JPG,512,512,melt,236.0,279.0,336.0,353.0
apollo11_B_160.JPG,512,512,melt,278.0,358.0,382.0,444.0
apollo11_B_160.JPG,512,512,melt,321.0,134.0,512.0,392.0
apollo11_B_160.JPG,512,512,melt,419.0,440.0,506.0,512.0
apollo11_B_160.JPG,512,512,melt,438.0,1.0,512.0,54.0
apollo11_B_161.JPG,512,512,melt,244.0,107.0,281.0,139.0
apollo11_B_164.JPG,512,512,breccia,458.0,161.0,512.0,217.0
apollo11_B_165.JPG,512,512,breccia,88.0,159.0,152.0,216.0
apollo11_B_165.JPG,512,512,glass,439.0,277.0,452.0,291.0
apollo11_B_166.JPG,512,512,glass,23.0,471.0,40.0,486.0
apollo11_B_166.JPG,512,512,breccia,281.0,62.0,400.0,173.0
apollo11_B_166.JPG,512,512,melt,232.0,307.0,306.0,365.0
apollo11_B_167.JPG,512,512,melt,157.0,192.0,250.0,262.0
apollo11_B_167.JPG,512,512,glass,192.0,45.0,201.0,57.0
apollo11_B_167.JPG,512,512,glass,183.0,52.0,192.0,63.0
apollo11_B_168.JPG,512,512,glass,375.0,322.0,390.0,335.0
apollo11_B_171.JPG,512,512,melt,20.0,424.0,64.0,476.0
apollo11_B_171.JPG,512,512,breccia,312.0,381.0,503.0,510.0
apollo11_B_172.JPG,512,512,breccia,124.0,220.0,166.0,270.0
apollo11_B_172.JPG,512,512,glass,299.0,55.0,312.0,68.0
apollo11_B_173.JPG,512,512,breccia,34.0,211.0,46.0,222.0
apollo11_B_173.JPG,512,512,breccia,339.0,350.0,425.0,419.0
apollo11_B_173.JPG,512,512,breccia,357.0,1.0,443.0,65.0
apollo11_B_174.JPG,512,512,glass,343.0,324.0,358.0,336.0
apollo11_B_176.JPG,512,512,breccia,350.0,1.0,496.0,81.0
apollo11_B_176.JPG,512,512,glass,115.0,305.0,127.0,316.0
apollo11_B_177.JPG,512,512,glass,463.0,166.0,491.0,197.0
apollo11_B_177.JPG,512,512,glass,3.0,153.0,19.0,170.0
apollo11_B_178.JPG,512,512,breccia,33.0,29.0,141.0,142.0
apollo11_B_18.JPG,512,512,breccia,196.0,129.0,241.0,187.0
apollo11_B_18.JPG,512,512,breccia,382.0,170.0,416.0,215.0
apollo11_B_180.JPG,512,512,glass,294.0,186.0,315.0,204.0
apollo11_B_180.JPG,512,512,glass,33.0,360.0,43.0,369.0
apollo11_B_181.JPG,512,512,melt,381.0,21.0,434.0,74.0
apollo11_B_187.JPG,512,512,breccia,312.0,473.0,363.0,512.0
apollo11_B_189.JPG,512,512,breccia,182.0,425.0,223.0,468.0
apollo11_B_19.JPG,512,512,breccia,244.0,372.0,444.0,512.0
apollo11_B_191.JPG,512,512,glass,195.0,190.0,208.0,201.0
apollo11_B_191.JPG,512,512,glass,209.0,196.0,222.0,210.0
apollo11_B_193.JPG,512,512,melt,245.0,314.0,301.0,364.0
apollo11_B_193.JPG,512,512,melt,241.0,4.0,271.0,32.0
apollo11_B_196.JPG,512,512,melt,425.0,401.0,445.0,429.0
apollo11_B_196.JPG,512,512,glass,220.0,485.0,246.0,508.0
